VehicleNumber,Lines,Lat,Lon,Time
4284,2,52.299652,20.935995,2025-01-20 21:37:39
4285,17,52.33193,20.941648,2025-01-20 21:37:48
1276,28,52.299763,20.928343,2025-01-20 21:38:51
1284,28,52.251972,20.913113,2025-01-20 21:38:54
1290,33,52.28289,20.920433,2025-01-20 21:38:51
1300,22,52.28995,20.929312,2025-01-20 21:38:53
1306,7,52.258163,21.05971,2025-01-20 21:38:38
1314,28,52.275047,20.937975,2025-01-20 21:38:55
1318,18,52.28954,21.00329,2025-01-20 21:38:49
1330,17,52.317303,20.961798,2025-01-20 21:38:53
1336,28,52.27507,20.938614,2025-01-20 21:38:48
1346,28,52.242783,20.912434,2025-01-20 21:38:52
1356,28,52.26242,20.978544,2025-01-20 21:38:55
1360,33,52.206768,21.002636,2025-01-20 21:38:53
1362,18,52.20484,21.023003,2025-01-20 21:38:36
1364,26,52.225372,20.916391,2025-01-20 21:38:52
1366,22,52.299118,20.931591,2025-01-20 21:38:53
1368,33,52.229145,21.001099,2025-01-20 21:38:50
1372,33,52.282684,20.92033,2025-01-20 21:38:51
1380,33,52.25077,20.985937,2025-01-20 21:38:53
1381,7,52.229683,21.01121,2025-01-20 21:38:56
1390,1,52.209778,20.982014,2025-01-20 21:38:53
1392,26,52.247555,20.911247,2025-01-20 21:38:52
1428,3,52.23818,21.118824,2025-01-20 21:38:54
1434,22,52.24605,21.071955,2025-01-20 21:38:54
1438,4,52.3109,21.012058,2025-01-20 21:38:51
1466,15,52.18684,21.00003,2025-01-20 21:38:52
2008,26,52.30483,21.024944,2025-01-20 21:38:48
2010,25,52.23283,20.972897,2025-01-20 21:38:18
2014,25,52.232456,20.970766,2025-01-20 21:38:52
2016,25,52.304962,21.02516,2025-01-20 21:38:53
2022,22,52.231785,20.968943,2025-01-20 21:38:53
2028,24,52.231956,20.972128,2025-01-20 21:38:51
2030,25,52.232666,20.972307,2025-01-20 21:38:51
2032,23,52.231934,20.972898,2025-01-20 21:38:50
2034,24,52.26036,20.925219,2025-01-20 21:38:51
2040,26,52.246784,21.014685,2025-01-20 21:38:53
2044,26,52.231934,20.971706,2025-01-20 21:38:53
2050,20,52.26405,21.02088,2025-01-20 21:38:52
2054,1,52.26188,21.012697,2025-01-20 21:38:52
2056,22,52.234177,20.973234,2025-01-20 21:38:53
2062,4,52.223087,21.016233,2025-01-20 21:38:52
2064,1,52.304497,21.025219,2025-01-20 21:38:53
2066,20,52.25929,20.89765,2025-01-20 21:38:50
2078,4,52.172527,21.019464,2025-01-20 21:38:50
2084,18,52.18657,21.000072,2025-01-20 21:38:48
2090,15,52.176064,20.943787,2025-01-20 21:38:51
2092,18,52.189625,21.021797,2025-01-20 21:38:53
2096,4,52.25675,21.03324,2025-01-20 21:38:53
2100,18,52.194145,21.024355,2025-01-20 21:38:30
2122,10,52.186363,21.000217,2025-01-20 21:38:53
2130,4,52.18631,21.000032,2025-01-20 21:38:53
2134,15,52.18664,21.00019,2025-01-20 21:38:52
2138,1,52.30554,21.024471,2025-01-20 21:38:53
2140,20,52.247837,20.898767,2025-01-20 21:38:52
2144,23,52.246807,20.935871,2025-01-20 21:38:51
2148,25,52.305725,21.024286,2025-01-20 21:38:51
2154,25,52.30458,21.02507,2025-01-20 21:38:52
2158,25,52.305126,21.024687,2025-01-20 21:38:54
3003,7,52.205963,20.97208,2025-01-20 21:38:52
3006,6,52.274063,20.965929,2025-01-20 21:38:51
3011,6,52.239098,21.116568,2025-01-20 21:38:51
3014,28,52.260475,21.007769,2025-01-20 21:38:51
3017,28,52.25285,21.049892,2025-01-20 21:38:54
3019,25,52.255634,21.053988,2025-01-20 21:38:52
3023,22,52.268265,20.957682,2025-01-20 21:38:49
3026,22,52.23035,20.984451,2025-01-20 21:38:50
3030,6,52.25185,21.037975,2025-01-20 21:38:47
3103,17,52.272804,20.971783,2025-01-20 21:38:51
3106,17,52.187534,21.000732,2025-01-20 21:38:50
3107,15,52.21905,20.999634,2025-01-20 21:38:51
3108,17,52.26606,20.97732,2025-01-20 21:38:54
3110,17,52.198753,21.001305,2025-01-20 21:38:51
3112,15,52.220295,21.000347,2025-01-20 21:38:55
3113,17,52.18688,21.000599,2025-01-20 21:38:55
3116,9,52.21465,20.979641,2025-01-20 21:38:52
3119,10,52.18316,21.023436,2025-01-20 21:38:51
3121,9,52.238308,21.051968,2025-01-20 21:38:49
3122,1,52.237232,20.979885,2025-01-20 21:38:50
3123,26,52.22625,20.940851,2025-01-20 21:38:53
3125,10,52.229866,20.915058,2025-01-20 21:38:54
3128,17,52.242233,20.993294,2025-01-20 21:38:36
3134,18,52.243275,21.002728,2025-01-20 21:38:54
3135,9,52.23814,21.118818,2025-01-20 21:38:52
3136,1,52.29854,21.021933,2025-01-20 21:38:54
3139,33,52.254738,20.982506,2025-01-20 21:38:18
3140,3,52.296078,21.025126,2025-01-20 21:38:51
3141,9,52.24278,21.07452,2025-01-20 21:38:50
3151,1,52.21713,20.981829,2025-01-20 21:38:53
3152,1,52.29858,21.022163,2025-01-20 21:38:54
3154,24,52.23875,20.971407,2025-01-20 21:38:51
3156,26,52.24169,20.993046,2025-01-20 21:38:51
3159,3,52.30464,21.02525,2025-01-20 21:38:49
3160,9,52.175888,20.943657,2025-01-20 21:38:44
3163,33,52.20728,21.006304,2025-01-20 21:38:51
3164,20,52.236134,20.977652,2025-01-20 21:38:52
3165,22,52.271393,20.94399,2025-01-20 21:38:51
3171,1,52.305134,21.024887,2025-01-20 21:38:50
3172,24,52.236572,20.972176,2025-01-20 21:38:51
3173,26,52.257454,20.920225,2025-01-20 21:38:54
3174,24,52.238224,21.118711,2025-01-20 21:38:38
3175,23,52.246735,20.939262,2025-01-20 21:38:52
3176,1,52.256077,21.054619,2025-01-20 21:38:54
3178,33,52.26867,20.956078,2025-01-20 21:38:50
3180,3,52.246803,21.060709,2025-01-20 21:38:50
3183,23,52.23192,20.972557,2025-01-20 21:37:23
3184,10,52.23281,20.996704,2025-01-20 21:38:48
3185,10,52.232918,20.998524,2025-01-20 21:38:52
3186,9,52.187202,21.000513,2025-01-20 21:38:52
3189,1,52.298782,21.021744,2025-01-20 21:38:49
3190,1,52.304344,21.025543,2025-01-20 21:38:49
3194,10,52.202652,21.023386,2025-01-20 21:38:21
3195,20,52.232365,20.970322,2025-01-20 21:38:51
3196,1,52.268665,21.037394,2025-01-20 21:38:53
3198,1,52.25868,21.000536,2025-01-20 21:38:51
3199,1,52.219105,20.984655,2025-01-20 21:38:50
3200,26,52.25968,20.923082,2025-01-20 21:38:50
3202,33,52.292175,20.930056,2025-01-20 21:38:54
3209,24,52.239662,21.115208,2025-01-20 21:38:47
3211,3,52.285225,21.032728,2025-01-20 21:38:50
3212,1,52.304176,21.025187,2025-01-20 21:38:54
3213,1,52.224487,20.988594,2025-01-20 21:38:52
3214,26,52.291813,20.929777,2025-01-20 21:38:49
3215,3,52.298508,21.02176,2025-01-20 21:38:45
3216,9,52.19752,20.964716,2025-01-20 21:38:51
3220,22,52.247746,21.047253,2025-01-20 21:38:50
3222,33,52.186573,21.000595,2025-01-20 21:38:51
3223,10,52.168133,21.015951,2025-01-20 21:38:53
3224,7,52.175907,20.9439,2025-01-20 21:38:53
3226,22,52.226315,20.995464,2025-01-20 21:38:49
3229,9,52.229824,21.011656,2025-01-20 21:38:52
3231,9,52.244267,21.093985,2025-01-20 21:38:52
3233,26,52.230934,20.955671,2025-01-20 21:38:53
3236,17,52.30614,21.023912,2025-01-20 21:38:52
3237,7,52.210762,20.976286,2025-01-20 21:38:49
3242,15,52.19393,21.024324,2025-01-20 21:38:48
3243,10,52.20065,21.023691,2025-01-20 21:38:50
3245,17,52.241764,20.99371,2025-01-20 21:38:51
3246,17,52.181046,20.989965,2025-01-20 21:38:50
3247,18,52.1804,20.993286,2025-01-20 21:38:55
3248,15,52.181217,20.949352,2025-01-20 21:38:55
3249,9,52.186916,21.000692,2025-01-20 21:38:51
3250,9,52.18606,20.99863,2025-01-20 21:38:54
3251,17,52.181908,20.98894,2025-01-20 21:38:47
3252,9,52.18634,21.000618,2025-01-20 21:38:55
3253,26,52.244766,21.084446,2025-01-20 21:38:54
3257,24,52.233505,21.029102,2025-01-20 21:38:50
3259,3,52.2482,21.046408,2025-01-20 21:38:53
3260,9,52.22656,20.996157,2025-01-20 21:38:50
3261,24,52.26016,20.924871,2025-01-20 21:38:55
3262,1,52.239758,20.977703,2025-01-20 21:38:50
3265,1,52.304726,21.024832,2025-01-20 21:38:53
3266,25,52.23257,20.971409,2025-01-20 21:38:52
3267,9,52.201252,20.967924,2025-01-20 21:38:52
3268,9,52.176117,20.943838,2025-01-20 21:38:52
3271,15,52.249527,20.998777,2025-01-20 21:38:52
3273,26,52.24468,21.08496,2025-01-20 21:38:53
3275,9,52.187153,21.000744,2025-01-20 21:38:53
3276,9,52.244625,21.085129,2025-01-20 21:38:53
3277,18,52.18194,20.988913,2025-01-20 21:38:52
3278,26,52.25238,21.037235,2025-01-20 21:38:50
3279,1,52.280987,21.02648,2025-01-20 21:38:50
3280,22,52.26455,20.970854,2025-01-20 21:38:46
3285,33,52.23267,20.998672,2025-01-20 21:38:37
3287,26,52.292072,20.93004,2025-01-20 21:38:53
3288,23,52.232735,20.97181,2025-01-20 21:38:56
3289,20,52.232197,20.973621,2025-01-20 21:38:54
3291,23,52.243114,20.997301,2025-01-20 21:38:49
3293,23,52.260197,21.042843,2025-01-20 21:38:50
3294,24,52.23472,21.035095,2025-01-20 21:38:52
3603,17,52.186295,21.00077,2025-01-20 21:38:55
3604,31,52.188923,21.012733,2025-01-20 21:38:57
3606,31,52.189285,21.001944,2025-01-20 21:38:54
3611,9,52.186516,21.00075,2025-01-20 21:38:53
3613,17,52.29521,20.945488,2025-01-20 21:38:58
3614,31,52.181667,20.989103,2025-01-20 21:38:55
3620,10,52.239056,20.905096,2025-01-20 21:38:57
3622,31,52.18545,21.00213,2025-01-20 21:38:58
3626,33,52.20698,21.002848,2025-01-20 21:38:54
3627,18,52.29072,21.002192,2025-01-20 21:38:57
3628,2,52.34158,20.950857,2025-01-20 21:38:56
3631,18,52.244637,21.000982,2025-01-20 21:38:54
3637,24,52.2315,20.969093,2025-01-20 21:38:56
3640,11,52.233932,20.97299,2025-01-20 21:38:58
3643,11,52.231514,20.969595,2025-01-20 21:38:49
3644,11,52.232887,20.973068,2025-01-20 21:38:53
3645,11,52.220097,21.010939,2025-01-20 21:38:52
3646,11,52.2335,20.973976,2025-01-20 21:38:54
3647,23,52.24458,21.002035,2025-01-20 21:38:57
3649,17,52.188797,21.000957,2025-01-20 21:38:54
3802,27,52.22483,20.930958,2025-01-20 21:38:56
3804,20,52.23517,20.973465,2025-01-20 21:38:56
3805,20,52.290695,21.001884,2025-01-20 21:38:56
3806,27,52.233597,20.966496,2025-01-20 21:38:53
3813,27,52.272663,20.972176,2025-01-20 21:38:54
3816,20,52.25651,21.028643,2025-01-20 21:38:53
3819,27,52.24863,20.979193,2025-01-20 21:38:57
3821,27,52.224728,20.931318,2025-01-20 21:38:54
3822,13,52.232513,20.97246,2025-01-20 21:38:57
3823,13,52.23214,20.973417,2025-01-20 21:38:55
4007,6,52.26362,21.020592,2025-01-20 21:38:28
4008,15,52.26484,20.99025,2025-01-20 21:38:55
4010,6,52.29218,20.929874,2025-01-20 21:38:50
4011,15,52.27523,20.980534,2025-01-20 21:38:51
4012,6,52.28652,20.953703,2025-01-20 21:38:49
4014,6,52.299706,20.928804,2025-01-20 21:38:35
4015,28,52.250027,21.041437,2025-01-20 21:38:52
4016,6,52.245316,21.084274,2025-01-20 21:38:53
4019,23,52.26029,20.924845,2025-01-20 21:38:50
4102,4,52.240116,21.004797,2025-01-20 21:38:49
4104,17,52.22202,21.004822,2025-01-20 21:38:48
4105,4,52.22214,21.016516,2025-01-20 21:38:52
4106,4,52.25993,21.036835,2025-01-20 21:38:50
4108,17,52.2096,21.00735,2025-01-20 21:38:52
4114,17,52.332657,20.941755,2025-01-20 21:38:51
4115,4,52.186184,21.024536,2025-01-20 21:38:49
4116,4,52.299248,20.934132,2025-01-20 21:38:47
4118,4,52.311108,21.012945,2025-01-20 21:38:50
4201,14,52.211685,20.977127,2025-01-20 21:38:51
4202,16,52.187847,21.000841,2025-01-20 21:38:53
4203,2,52.327206,20.940958,2025-01-20 21:38:53
4204,2,52.299763,20.928495,2025-01-20 21:38:51
4207,2,52.31058,20.959003,2025-01-20 21:38:55
4213,11,52.225426,20.936464,2025-01-20 21:38:55
4215,16,52.251137,20.98617,2025-01-20 21:38:57
4217,16,52.157078,21.076557,2025-01-20 21:38:20
4218,16,52.18658,21.000885,2025-01-20 21:38:54
4219,14,52.211197,21.022404,2025-01-20 21:38:54
4223,16,52.23289,21.009897,2025-01-20 21:38:54
4226,16,52.201553,21.035627,2025-01-20 21:38:56
4227,16,52.16244,21.070835,2025-01-20 21:38:55
4228,14,52.18883,21.004698,2025-01-20 21:38:54
4229,11,52.226326,20.941626,2025-01-20 21:38:55
4230,14,52.211086,20.976782,2025-01-20 21:38:54
4231,16,52.253967,20.993889,2025-01-20 21:38:55
4232,11,52.207066,21.04748,2025-01-20 21:38:50
4233,14,52.210957,21.021528,2025-01-20 21:38:54
4234,14,52.1872,21.000875,2025-01-20 21:38:53
4235,16,52.200676,21.036434,2025-01-20 21:38:51
4236,16,52.210938,21.021187,2025-01-20 21:38:51
4237,16,52.221317,21.017069,2025-01-20 21:38:53
4239,11,52.18654,21.000692,2025-01-20 21:38:53
4240,11,52.186516,21.000507,2025-01-20 21:38:54
4246,11,52.1868,21.0008,2025-01-20 21:38:55
4248,16,52.187534,21.000092,2025-01-20 21:38:57
4249,16,52.214718,21.020927,2025-01-20 21:38:54
4253,11,52.186543,21.00052,2025-01-20 21:38:56
4254,16,52.271122,20.943619,2025-01-20 21:38:53
4255,14,52.186314,21.000746,2025-01-20 21:38:51
4258,14,52.160686,21.071793,2025-01-20 21:38:53
4259,16,52.271076,20.943722,2025-01-20 21:38:56
4261,17,52.262863,20.979448,2025-01-20 21:38:53
4263,16,52.18735,20.999228,2025-01-20 21:38:55
4265,14,52.160034,21.072569,2025-01-20 21:38:55
4266,16,52.214127,21.021284,2025-01-20 21:38:52
4267,16,52.18634,21.000902,2025-01-20 21:38:54
4271,16,52.157253,21.07612,2025-01-20 21:38:45
4272,16,52.177773,21.060007,2025-01-20 21:38:50
4273,2,52.334003,20.941854,2025-01-20 21:38:51
4279,17,52.19601,21.0017,2025-01-20 21:38:56
4281,16,52.23456,21.008978,2025-01-20 21:38:55
4282,33,52.268044,20.958082,2025-01-20 21:38:56
4284,2,52.303596,20.943916,2025-01-20 21:38:55
4285,17,52.33517,20.942041,2025-01-20 21:38:48
1276,28,52.299747,20.928358,2025-01-20 21:39:52
1284,28,52.25335,20.91486,2025-01-20 21:39:55
1290,33,52.285725,20.923958,2025-01-20 21:39:53
1300,22,52.291203,20.929823,2025-01-20 21:39:54
1306,7,52.258175,21.059683,2025-01-20 21:39:38
1314,28,52.278008,20.934563,2025-01-20 21:39:50
1318,18,52.29033,21.002623,2025-01-20 21:39:51
1330,17,52.315853,20.96639,2025-01-20 21:39:51
1336,28,52.273933,20.936361,2025-01-20 21:39:49
1346,28,52.23953,20.913065,2025-01-20 21:39:49
1356,28,52.262127,20.979637,2025-01-20 21:39:50
1360,33,52.20675,21.002666,2025-01-20 21:39:53
1362,18,52.202206,21.023447,2025-01-20 21:39:36
1364,26,52.22118,20.916801,2025-01-20 21:39:50
1366,22,52.299202,20.931965,2025-01-20 21:39:53
1368,33,52.228115,21.001688,2025-01-20 21:39:51
1372,33,52.281384,20.923954,2025-01-20 21:39:53
1380,33,52.24767,20.98872,2025-01-20 21:39:54
1381,7,52.229694,21.011208,2025-01-20 21:39:53
1390,1,52.20981,20.98202,2025-01-20 21:39:54
1392,26,52.25196,20.91312,2025-01-20 21:39:53
1428,3,52.238174,21.118841,2025-01-20 21:39:50
1434,22,52.245804,21.076395,2025-01-20 21:39:55
1438,4,52.311012,21.012451,2025-01-20 21:39:53
1466,15,52.186844,21.000048,2025-01-20 21:39:52
2008,26,52.30483,21.024946,2025-01-20 21:39:51
2010,25,52.23371,20.973066,2025-01-20 21:39:20
2014,25,52.232567,20.971167,2025-01-20 21:39:53
2016,25,52.304962,21.02516,2025-01-20 21:39:49
2022,22,52.231525,20.969378,2025-01-20 21:39:54
2028,24,52.231956,20.972128,2025-01-20 21:39:52
2030,25,52.232708,20.973097,2025-01-20 21:39:52
2032,23,52.231934,20.972893,2025-01-20 21:39:51
2034,24,52.26036,20.92522,2025-01-20 21:39:52
2040,26,52.245823,21.004772,2025-01-20 21:39:54
2044,26,52.231934,20.971706,2025-01-20 21:39:54
2050,20,52.267193,21.019838,2025-01-20 21:39:48
2054,1,52.263023,21.017069,2025-01-20 21:39:48
2056,22,52.234177,20.973202,2025-01-20 21:39:49
2062,4,52.224434,21.015215,2025-01-20 21:39:49
2064,1,52.304497,21.025219,2025-01-20 21:39:55
2066,20,52.261246,20.897902,2025-01-20 21:39:50
2078,4,52.173424,21.019773,2025-01-20 21:39:51
2084,18,52.18657,21.000057,2025-01-20 21:39:54
2090,15,52.17607,20.943789,2025-01-20 21:39:52
2092,18,52.1891,21.017902,2025-01-20 21:39:49
2096,4,52.25809,21.034704,2025-01-20 21:39:50
2100,18,52.19697,21.024168,2025-01-20 21:39:30
2122,10,52.18636,21.000216,2025-01-20 21:39:53
2130,4,52.186337,21.00003,2025-01-20 21:39:49
2134,15,52.186638,21.000189,2025-01-20 21:39:53
2138,1,52.30554,21.024471,2025-01-20 21:39:54
2140,20,52.246754,20.901703,2025-01-20 21:39:53
2144,23,52.24671,20.93913,2025-01-20 21:39:52
2148,25,52.305725,21.024286,2025-01-20 21:39:51
2154,25,52.30458,21.025072,2025-01-20 21:39:52
2158,25,52.30513,21.024685,2025-01-20 21:39:49
2160,4,52.304337,21.025406,2025-01-20 21:39:53
3003,7,52.2028,20.969309,2025-01-20 21:39:53
3006,6,52.277344,20.962278,2025-01-20 21:39:52
3011,6,52.240482,21.11187,2025-01-20 21:39:51
3014,28,52.258747,21.0023,2025-01-20 21:39:54
3017,28,52.25283,21.049906,2025-01-20 21:39:50
3019,25,52.25563,21.053976,2025-01-20 21:39:33
3023,22,52.269558,20.95301,2025-01-20 21:39:50
3026,22,52.23303,20.982388,2025-01-20 21:39:51
3030,6,52.254192,21.035416,2025-01-20 21:39:47
3103,17,52.272804,20.971785,2025-01-20 21:39:52
3106,17,52.187534,21.000732,2025-01-20 21:39:45
3107,15,52.219105,20.993935,2025-01-20 21:39:52
3108,17,52.270855,20.9742,2025-01-20 21:39:55
3110,17,52.20098,21.000677,2025-01-20 21:39:52
3112,15,52.220203,21.00455,2025-01-20 21:39:55
3113,17,52.18689,21.000603,2025-01-20 21:39:51
3116,9,52.21277,20.977968,2025-01-20 21:39:51
3119,10,52.186127,21.024607,2025-01-20 21:39:52
3121,9,52.237686,21.049414,2025-01-20 21:39:51
3122,1,52.236053,20.980507,2025-01-20 21:39:51
3123,26,52.22538,20.936394,2025-01-20 21:39:49
3125,10,52.226482,20.916029,2025-01-20 21:39:54
3128,17,52.239353,20.995712,2025-01-20 21:39:36
3134,18,52.245106,21.000671,2025-01-20 21:39:54
3135,9,52.23816,21.118855,2025-01-20 21:39:53
3136,1,52.298504,21.021925,2025-01-20 21:39:54
3139,33,52.256336,20.981842,2025-01-20 21:39:19
3140,3,52.293823,21.026844,2025-01-20 21:39:52
3141,9,52.243584,21.078468,2025-01-20 21:39:51
3151,1,52.216545,20.981346,2025-01-20 21:39:48
3152,1,52.29858,21.02213,2025-01-20 21:39:50
3154,24,52.24165,20.97026,2025-01-20 21:39:54
3156,26,52.242332,20.994892,2025-01-20 21:39:51
3159,3,52.30464,21.02525,2025-01-20 21:39:45
3160,9,52.175884,20.94366,2025-01-20 21:39:49
3163,33,52.20752,21.007622,2025-01-20 21:39:51
3164,20,52.2368,20.97966,2025-01-20 21:39:48
3165,22,52.271374,20.943964,2025-01-20 21:39:52
3171,1,52.305134,21.024885,2025-01-20 21:39:51
3172,24,52.235313,20.974379,2025-01-20 21:39:52
3173,26,52.254414,20.916504,2025-01-20 21:39:51
3174,24,52.238224,21.118711,2025-01-20 21:39:38
3175,23,52.246727,20.938793,2025-01-20 21:39:53
3176,1,52.25608,21.054565,2025-01-20 21:39:54
3178,33,52.26973,20.952248,2025-01-20 21:39:51
3180,3,52.247303,21.05318,2025-01-20 21:39:51
3184,10,52.231956,20.993052,2025-01-20 21:39:43
3185,10,52.231045,20.999762,2025-01-20 21:39:53
3186,9,52.187202,21.000515,2025-01-20 21:39:54
3189,1,52.298817,21.021793,2025-01-20 21:39:50
3190,1,52.304348,21.025543,2025-01-20 21:39:52
3194,10,52.205063,21.0229,2025-01-20 21:39:21
3195,20,52.2324,20.970554,2025-01-20 21:39:51
3196,1,52.269737,21.03635,2025-01-20 21:39:50
3198,1,52.25789,20.994265,2025-01-20 21:39:47
3199,1,52.219105,20.984655,2025-01-20 21:39:51
3200,26,52.26153,20.925291,2025-01-20 21:39:52
3202,33,52.292145,20.930079,2025-01-20 21:39:55
3209,24,52.23775,21.11954,2025-01-20 21:39:47
3211,3,52.288006,21.03086,2025-01-20 21:39:51
3212,1,52.304184,21.025194,2025-01-20 21:39:52
3213,1,52.225224,20.98883,2025-01-20 21:39:53
3214,26,52.29182,20.929808,2025-01-20 21:39:39
3215,3,52.29849,21.021751,2025-01-20 21:39:45
3216,9,52.202408,20.969,2025-01-20 21:39:52
3220,22,52.245846,21.047724,2025-01-20 21:39:51
3222,33,52.186573,21.000593,2025-01-20 21:39:49
3223,10,52.16813,21.015951,2025-01-20 21:39:53
3224,7,52.175915,20.943903,2025-01-20 21:39:48
3226,22,52.227837,21.002384,2025-01-20 21:39:50
3229,9,52.231075,21.01742,2025-01-20 21:39:52
3231,9,52.24488,21.091198,2025-01-20 21:39:53
3233,26,52.23094,20.955639,2025-01-20 21:39:55
3236,17,52.306164,21.02394,2025-01-20 21:39:52
3237,7,52.211998,20.977438,2025-01-20 21:39:50
3242,15,52.190243,21.024527,2025-01-20 21:39:48
3243,10,52.197453,21.024082,2025-01-20 21:39:50
3245,17,52.244495,20.991371,2025-01-20 21:39:52
3246,17,52.179714,20.996216,2025-01-20 21:39:51
3247,18,52.181316,20.989374,2025-01-20 21:39:51
3248,15,52.18526,20.953749,2025-01-20 21:39:50
3249,9,52.186935,21.00064,2025-01-20 21:39:52
3250,9,52.18606,20.99863,2025-01-20 21:39:51
3251,17,52.181915,20.98894,2025-01-20 21:39:44
3252,9,52.18634,21.000599,2025-01-20 21:39:55
3253,26,52.244762,21.084448,2025-01-20 21:39:54
3257,24,52.231945,21.021519,2025-01-20 21:39:51
3259,3,52.24757,21.048487,2025-01-20 21:39:49
3260,9,52.225067,20.989979,2025-01-20 21:39:51
3261,24,52.26016,20.924871,2025-01-20 21:39:51
3262,1,52.242302,20.977972,2025-01-20 21:39:52
3265,1,52.304646,21.024975,2025-01-20 21:39:55
3266,25,52.232616,20.971943,2025-01-20 21:39:52
3267,9,52.197056,20.96423,2025-01-20 21:39:52
3268,9,52.176117,20.943834,2025-01-20 21:39:52
3271,15,52.24888,20.998919,2025-01-20 21:39:52
3273,26,52.24468,21.08496,2025-01-20 21:39:54
3275,9,52.18719,21.00076,2025-01-20 21:39:54
3276,9,52.24467,21.085176,2025-01-20 21:39:49
3277,18,52.18194,20.988913,2025-01-20 21:39:47
3278,26,52.251007,21.039558,2025-01-20 21:39:50
3279,1,52.278275,21.027615,2025-01-20 21:39:51
3280,22,52.263054,20.976276,2025-01-20 21:39:46
3285,33,52.234196,20.99792,2025-01-20 21:39:37
3287,26,52.292076,20.930052,2025-01-20 21:39:49
3288,23,52.232666,20.971748,2025-01-20 21:39:56
3289,20,52.232006,20.973331,2025-01-20 21:39:51
3291,23,52.24187,20.993492,2025-01-20 21:39:49
3293,23,52.2602,21.042847,2025-01-20 21:39:50
3294,24,52.235737,21.040092,2025-01-20 21:39:52
3603,17,52.186188,21.000748,2025-01-20 21:39:58
3604,31,52.186604,21.00071,2025-01-20 21:39:57
3606,31,52.189274,21.001955,2025-01-20 21:39:57
3611,9,52.186523,21.000761,2025-01-20 21:39:54
3613,17,52.29781,20.942993,2025-01-20 21:39:53
3614,31,52.181667,20.989075,2025-01-20 21:39:45
3620,10,52.239246,20.902237,2025-01-20 21:39:56
3622,31,52.187138,21.002083,2025-01-20 21:39:53
3626,33,52.206924,21.002687,2025-01-20 21:39:57
3627,18,52.29068,21.0022,2025-01-20 21:39:55
3628,2,52.341576,20.950853,2025-01-20 21:39:55
3631,18,52.243317,21.00263,2025-01-20 21:39:52
3637,24,52.23149,20.969559,2025-01-20 21:39:56
3640,11,52.23393,20.972973,2025-01-20 21:39:58
3643,11,52.231884,20.970186,2025-01-20 21:39:52
3644,11,52.23289,20.973063,2025-01-20 21:39:58
3645,11,52.22024,21.005487,2025-01-20 21:39:53
3646,11,52.233505,20.973932,2025-01-20 21:39:55
3647,23,52.245758,21.00547,2025-01-20 21:39:56
3649,17,52.18876,21.000486,2025-01-20 21:39:58
3802,27,52.22485,20.930967,2025-01-20 21:39:54
3804,20,52.236595,20.972193,2025-01-20 21:39:53
3805,20,52.29067,21.001942,2025-01-20 21:39:55
3806,27,52.232666,20.961514,2025-01-20 21:39:53
3813,27,52.272648,20.972166,2025-01-20 21:39:57
3816,20,52.256977,21.032501,2025-01-20 21:39:52
3819,27,52.25293,20.981127,2025-01-20 21:39:57
3821,27,52.224716,20.931303,2025-01-20 21:39:52
3822,13,52.232456,20.97237,2025-01-20 21:39:56
3823,13,52.23215,20.973417,2025-01-20 21:39:54
4007,6,52.261562,21.02239,2025-01-20 21:39:28
4008,15,52.26723,20.988094,2025-01-20 21:39:50
4010,6,52.29218,20.929874,2025-01-20 21:39:53
4011,15,52.275234,20.980503,2025-01-20 21:39:52
4012,6,52.283367,20.95642,2025-01-20 21:39:50
4014,6,52.299698,20.928806,2025-01-20 21:39:35
4015,28,52.250114,21.043806,2025-01-20 21:39:52
4016,6,52.24511,21.08775,2025-01-20 21:39:54
4019,23,52.260227,20.924812,2025-01-20 21:39:52
4102,4,52.243244,21.002638,2025-01-20 21:39:50
4104,17,52.22361,21.004505,2025-01-20 21:39:50
4105,4,52.220707,21.017433,2025-01-20 21:39:48
4106,4,52.257557,21.034166,2025-01-20 21:39:51
4108,17,52.208298,21.007845,2025-01-20 21:39:55
4114,17,52.328022,20.941036,2025-01-20 21:39:51
4115,4,52.181267,21.0226,2025-01-20 21:39:49
4116,4,52.29951,20.933615,2025-01-20 21:39:47
4118,4,52.311108,21.012947,2025-01-20 21:39:51
4201,14,52.210575,20.978323,2025-01-20 21:39:47
4202,16,52.187847,21.000847,2025-01-20 21:39:53
4203,2,52.330574,20.941446,2025-01-20 21:39:53
4204,2,52.298874,20.928747,2025-01-20 21:39:53
4213,11,52.224277,20.932472,2025-01-20 21:39:50
4215,16,52.252567,20.984308,2025-01-20 21:39:57
4217,16,52.15705,21.076529,2025-01-20 21:39:15
4218,16,52.18658,21.000885,2025-01-20 21:39:54
4219,14,52.211025,21.021233,2025-01-20 21:39:54
4223,16,52.231007,21.010975,2025-01-20 21:39:54
4226,16,52.20134,21.035872,2025-01-20 21:39:56
4227,16,52.164577,21.069998,2025-01-20 21:39:51
4228,14,52.18881,21.001535,2025-01-20 21:39:55
4229,11,52.227306,20.94938,2025-01-20 21:39:55
4230,14,52.213203,20.978397,2025-01-20 21:39:50
4231,16,52.25362,20.9969,2025-01-20 21:39:55
4232,11,52.207066,21.047491,2025-01-20 21:39:51
4233,14,52.20957,21.025566,2025-01-20 21:39:54
4234,14,52.187183,21.00084,2025-01-20 21:39:53
